"possession","period","tiempo","resultado","team.name","n","x_inicio","y_inicio","y_fin","n_eventos","n_pases","n_pasesC","n_traslados","n_driblesE","prom_av_p","prom_av_t","n_jugadores","n_centros","n_cdf","n_pases_arearival","n_ingresos_arearival","inicia_golero","reinicio_juego","zona_inicio","nzonas","vel_media_p","vel_media_c","vert_tot","horiz_tot","dist.promP","dist.promC","dist.medP","dist.medC","n_eq","mundial","prop_tiempo","tiempo_aj_pos","exito","grupo","exito_num","dataset"
181,2,7.89599999999973,"empate","Tunisia",13,49.8,76.4,66,8,2,2,4,1,14.15,2.42,5,0,0,0,0,0,0,15,3,7.3,1.56,41.7999999999999,-10.4,20.6839295,5.25973297892437,20.6839295,5.66841344287904,12,"M",0.00606399449509699,0.0516122514308278,"0","Grupo A",1,"train"
8,1,17.1069999999999,"empate","Wales",14,73,59.2,51.7999999999999,5,4,3,4,0,2.12,-2.35,6,0,1,0,0,0,0,19,5,5.8025,1.3575,-3.79999999999999,-7.4,40.69649875,6.18043951319115,41.867134,5.11587635601554,13,"M",0.0161461125499286,0.100922929064129,"1","Grupo B",0,"train"
127,2,15.2240000000001,"ganando","Argentina",18,42.5,0,42.6,8,3,3,3,2,6.23,17.2,5,1,0,1,1,0,1,11,4,3.85666666666666,14.2533333333333,-41.5,42.6,10.9647024333333,20.3242832514411,8.5,6.54904573201317,12,"M",0.0113144585610929,0.102339055588579,"1","Grupo A",0,"train"
12,1,2.82400000000001,"perdiendo","China PR",3,60,40,46.1,3,1,1,0,0,-18.2,0,2,0,0,0,0,0,1,13,1,0,0,-17.3999999999999,6.1,19.961964,0,19.961964,0,3,"F",0.00350358733100837,0.0109547263729,"0","Grupo B",1,"train"
123,2,2.25,"empate","Nigeria",3,7,35.8999999999999,33.2,3,1,0,0,0,48.9,0,2,0,0,0,0,1,1,3,2,19.02,0,48.8999999999999,-2.69999999999999,48.974483,0,48.974483,0,3,"F",0.00242034900356921,0.0128965491855465,"0","Grupo A",1,"train"
4,1,18.097,"empate","Argentina",28,8,54.1,4.4,5,8,8,7,0,5.89,0.21,13,0,0,0,0,0,0,4,8,5.44,2.01285714285714,48.2999999999999,-49.6999999999999,17.899034625,2.7155756702109,19.162674,1.94164878389475,24,"M",0.00773319226108167,0.190752933665598,"1","Grupo A",0,"train"
153,2,27.1179999999994,"perdiendo","Saudi Arabia",25,84.8,0,34.3999999999999,3,9,8,7,0,2.93,1.19,8,1,1,0,0,0,1,21,8,3.74222222222222,0.64,31,34.3999999999999,23.5256788888888,3.44055713960762,14.749237,3.08058436014987,25,"M",0.0140398435829504,0.297309990333453,"0","Grupo B",1,"train"
85,2,15.2789999999999,"ganando","Ecuador",19,73.2,12.2999999999999,71.2999999999999,4,6,5,5,0,3.13,-1.4,7,0,0,0,0,0,0,16,7,3.39833333333333,0.708,11.3999999999999,59,19.3099826666666,4.70946756713769,14.9533405,3.19530906173409,17,"M",0.0098545392862602,0.135122284560366,"0","Grupo B",1,"train"
88,1,28.8130000000001,"perdiendo","Switzerland",26,96.7,0,73.2,5,8,8,8,0,2.46,-0.02,7,0,1,0,0,0,1,21,5,4.52,0.58875,19.5,73.2,27.207370625,3.92502497731118,23.4368135,1.48851786181733,25,"M",0.0205176372067587,0.213243630192721,"0","Grupo B",1,"train"
65,1,2.68699999999989,"empate","Norway",2,10.4,42.1,34.6,2,1,0,0,0,54.6,0,2,0,0,0,0,1,1,3,2,17.78,0,59.1,-7.5,55.04689,0,55.04689,0,2,"F",0.0015273319664839,0.0235973284602949,"0","Grupo A",1,"train"
14,1,52.074,"empate","Cameroon",56,47,58.2,71,5,16,16,15,0,1.81,2.48,13,0,2,0,0,0,1,14,12,3.518125,2.90733333333333,66.9,12.7999999999999,20.54191845625,7.85265563342239,15.8109635,5.31507290636732,48,"M",0.0475529941839495,0.301102237577733,"1","Grupo A",0,"train"
62,1,14.9560000000001,"empate","Morocco",22,7,43.8999999999999,5.59999999999999,5,6,6,6,0,5.68,1.35,9,0,0,0,0,1,1,3,6,6.47833333333333,0.821666666666667,42.2,-38.3,13.4424749166666,3.79729948931622,14.2746495,3.07810972962762,19,"M",0.0125065643574624,0.091005022719248,"1","Grupo A",0,"train"
102,2,1.46099999999978,"empate","Croatia",3,120,79.9,76.9,2,2,1,0,0,0.25,0,2,1,1,0,0,0,1,30,1,0.025,0,-3.9,-3,35.9283483,0,35.9283483,0,3,"M",0.000534512455859656,0.0149880218571337,"0","Grupo B",1,"train"
107,2,11.6199999999998,"ganando","France",12,50.5,15.2999999999999,20.7999999999999,4,4,3,3,0,4.58,-0.47,4,0,0,0,0,0,0,11,6,4.335,0.693333333333333,13.1,5.5,17.872173,2.01944179211737,18.188018,1.74928556845358,12,"F",0.00539157596415014,0.145809399213905,"0","Grupo B",1,"train"
18,1,6.87200000000001,"empate","Saudi Arabia",7,21.5,79.9,72.7999999999999,5,2,2,1,0,18.95,-0.2,3,0,0,0,0,0,1,10,4,7.49,0,39.7,-7.1,34.5457065,0.282842712474623,34.5457065,0.282842712474623,7,"M",0.00688131730362915,0.0433001006994447,"0","Grupo A",1,"train"
172,2,0.458999999999832,"perdiendo","Morocco",4,28.9,33.3999999999999,31.5,4,0,0,1,0,0,1.5,2,0,0,0,0,0,0,8,1,0,2.86,1.5,-1.89999999999999,0,2.42074368738203,0,2.42074368738203,3,"F",0.000593224829625356,0.00179126112712433,"1","Grupo A",0,"train"
122,2,12.413,"empate","Switzerland",18,62.8,24,28.2,5,6,6,4,0,3.35,-0.75,8,0,0,0,0,0,1,17,4,5.71666666666666,0.5425,16.9,4.2,21.6210223333333,3.5665060810147,24.563643,2.38301216202941,17,"M",0.00823691635545151,0.0898349707434172,"0","Grupo B",1,"train"
117,2,17.2279999999996,"empate","Ghana",14,54.5,71.2,20.3999999999999,3,5,4,4,0,10.26,-0.4,6,0,0,0,0,0,1,15,7,3.698,0.22,10.0999999999999,-50.8,31.9419926,4.34090395329591,19.608671,3.47803009061507,14,"M",0.0132236530533449,0.110965848695807,"0","Grupo B",1,"train"
56,1,1.14799999999991,"ganando","Switzerland",3,35.5,52.8999999999999,71.7999999999999,3,1,1,1,0,-0.8,-0.8,2,0,0,0,0,0,0,9,2,0,0,-0.799999999999997,18.8999999999999,18.916924,1.4422205101856,18.916924,1.4422205101856,3,"M",0.000817486811972273,0.00849629290463417,"0","Grupo A",1,"train"
8,1,14.9689999999999,"empate","Philippines",8,7,35.8999999999999,37.6,4,3,2,1,0,33.8,2.6,5,0,1,0,0,1,1,3,6,8.20666666666666,6.39,83.7,1.7,53.671499,2.95296461204667,47.927967,2.95296461204667,7,"F",0.0158592931389407,0.073712651504551,"1","Grupo A",0,"train"
141,2,14.268,"perdiendo","Serbia",14,68.8,25.7999999999999,35,5,4,3,4,0,7.2,4.55,4,0,0,1,0,0,0,17,6,6.065,2.76,41.7999999999999,9.2,22.341159,7.57319910938884,21.385089,5.48658817196899,13,"M",0.00811541314210053,0.132203216756681,"1","Grupo B",0,"train"
152,2,13.179,"ganando","Belgium",17,27,58.7999999999999,2.4,6,5,5,4,0,2.08,2.8,5,0,0,0,0,0,1,9,6,4.154,2.1925,21.6,-56.3999999999999,23.2441084,5.35665458301352,22.200226,4.9056094804267,15,"M",0.00830830565789379,0.105281278452992,"1","Grupo A",0,"train"
118,2,10.4519999999997,"ganando","Mexico",9,51.1,70.4,71.5,3,4,3,2,0,19.52,-2.8,3,1,0,0,0,0,1,15,4,5.8925,0.12,46.6999999999999,1.09999999999999,30.837236,5.9402191339859,29.2496445,5.9402191339859,9,"M",0.00636200618670392,0.108342512731284,"0","Grupo B",1,"train"
134,2,6.43299999999999,"ganando","Brazil",12,11,53.1,68.2999999999999,7,2,2,3,0,10.55,-5.2,5,0,0,0,0,0,0,4,4,6.345,0,5.5,15.1999999999999,17.287108,6.64713190017505,17.287108,7.87464284904401,9,"F",0.00284387049315269,0.0812312374498074,"1","Grupo A",0,"train"
75,1,2.36000000000012,"empate","Korea Republic",3,60,40,33.2999999999999,2,2,1,0,0,11.35,0,2,0,0,0,0,0,1,13,1,3.615,0,-14.2999999999999,-6.7,25.844675,0,25.844675,0,3,"F",0.00257563471388097,0.0117330816146507,"0","Grupo B",1,"train"
22,1,15.844,"perdiendo","Morocco",18,21.2,19.2999999999999,43.2,7,4,4,4,0,11.17,10.13,10,0,0,0,0,0,0,7,6,10.7225,9.64,-19.0999999999999,23.9,17.7167745,14.9122625326028,17.127031,9.33020971500991,14,"M",0.0074412226073398,0.162462159653009,"1","Grupo A",0,"train"
169,2,13.8889999999992,"ganando","Germany",22,62.7,7.5,41.6,7,4,4,4,0,7.18,3.75,9,0,0,0,0,0,0,16,6,4.725,1.0775,-61.1,34.1,15.292900375,6.85556456382248,11.25681325,2.18667226212858,16,"F",0.00579807551816954,0.175711973661365,"1","Grupo B",0,"train"
95,2,10.1600000000003,"empate","United States",10,44.3,79.9,61.7,4,3,2,2,0,23.33,-2.15,6,0,0,0,0,0,1,15,2,7.46333333333333,2.19,62.5,-18.2,26.005725,2.44200768572607,12.856516,2.44200768572607,9,"F",0.0093189806355988,0.0720537227918325,"1","Grupo A",0,"train"
108,1,7.20299999999997,"ganando","France",13,37.6,66.7999999999999,72,5,3,2,3,0,-5.13,-1.17,5,0,0,0,0,0,0,10,3,0.823333333333333,37.5,-10.1,5.2,14.149695,1.91111554834842,10.171038,2.19317121994612,10,"F",0.00436300333085592,0.0691199025002167,"1","Grupo A",0,"train"
39,1,35.1849999999999,"ganando","Spain",31,39.4,28.3999999999999,45.5,6,9,8,7,0,2.41,6.93,11,1,0,0,0,0,0,12,10,3.04,1.19428571428571,75.9,17.1,21.705088,8.70385948998633,20.218061,2.65706605111728,27,"M",0.010247945823507,0.50278488359752,"1","Grupo A",0,"train"
172,2,8.04500000000007,"perdiendo","Italy",8,76.1,77.0999999999999,7.4,3,3,2,2,0,-2.13,0.1,4,0,0,0,0,0,1,20,4,1.82666666666666,0.275,-8.59999999999999,-69.6999999999999,28.6385313333333,2.86295311756993,23.90753,2.86295311756993,8,"F",0.00469848241062229,0.0740387335563892,"0","Grupo B",1,"train"
161,2,12.4040000000004,"perdiendo","Italy",16,49.7,40.7999999999999,16.7999999999999,6,4,3,4,0,7.68,-1.15,6,0,0,0,0,0,0,13,6,6.28,0.38,33.3999999999999,-24,22.427677625,3.43572880492966,16.29210775,3.15494042302969,14,"F",0.00724424808220764,0.114154934870537,"0","Grupo A",1,"train"
81,1,3.26400000000012,"empate","Croatia",4,11,28.2,7,4,1,1,1,0,15.4,0,3,0,1,0,0,0,0,2,2,4.93,0,82,-21.2,50.50515,0,50.50515,0,3,"M",0.00138193417437694,0.0271314049263939,"0","Grupo A",1,"train"
44,1,6.07500000000004,"perdiendo","Morocco",10,26.4,79.9,56.3999999999999,5,2,2,2,0,16.8,-1.75,5,0,0,0,0,0,1,10,2,12.065,0,26.1,-23.5,20.129823,1.75285481429581,20.129823,1.75285481429581,8,"F",0.00785150509798557,0.0237078678590073,"1","Grupo A",0,"train"
146,2,8.97699999999986,"ganando","Costa Rica",13,22.8,73.9,76.9,6,3,3,3,0,9.6,2.3,6,0,0,0,0,0,0,10,3,7.51,7.71666666666667,35.7,3,18.7271856666666,6.74103637083963,12.317873,5.4,11,"M",0.00569776158006404,0.0676284223151175,"0","Grupo A",1,"train"
83,1,3.721,"empate","Colombia",10,18,79.9,70.9,6,2,2,2,0,11.05,-0.25,5,0,0,0,0,0,1,5,3,6.92,0,21.6,-9,12.24170575,0.25,12.24170575,0.25,7,"F",0.00349157227723515,0.0208355371487004,"1","Grupo A",0,"train"
141,2,0.717999999999847,"empate","Portugal",3,92.7,72.5,70.5999999999999,3,0,0,0,0,0,0,2,0,0,0,0,0,0,25,1,0,0,0.299999999999997,-1.9,0,0,0,0,2,"M",0.00034713996315861,0.00734201613476405,"0","Grupo B",1,"train"
2,1,8.41,"empate","Denmark",4,61,39.8999999999999,12,2,2,1,0,0,28.95,0,3,0,1,0,0,0,1,18,3,5.315,0,34.5,-27.8999999999999,49.856147,0,49.856147,0,4,"F",0.00451764837332427,0.0795661047014881,"0","Grupo B",1,"train"
53,1,5.02100000000018,"perdiendo","Morocco",6,43.9,67.5,24.8999999999999,4,2,1,1,0,16.35,-0.2,3,0,0,0,0,0,1,15,3,6.035,0,29.1,-42.6,28.522159,0.360555127546398,28.522159,0.360555127546398,6,"F",0.00648928511884555,0.0195946015670912,"0","Grupo A",1,"train"
15,1,23.1719999999999,"empate","Morocco",4,3.7,38.5,14.7999999999999,4,1,0,1,0,65.3,9.5,2,0,0,0,0,1,0,3,2,9.72,0.48,78.2999999999999,-23.7,69.53632,9.75141015443407,69.53632,9.75141015443407,4,"F",0.029948160679921,0.0904294179471463,"1","Grupo A",0,"train"
77,1,14.6970000000001,"ganando","Brazil",16,13.1,15,48.1,7,2,2,4,0,20.7,14.03,7,0,0,0,1,0,0,1,6,7.715,5.035,-7.19999999999999,33.1,20.8584174,19.0249352709582,20.8584174,11.1908538826366,12,"M",0.00773689197725843,0.128793302738581,"1","Grupo A",0,"train"
173,2,1.07299999999941,"empate","Argentina",3,81.6,0,7.09999999999999,3,1,0,0,0,14.7,0,2,0,0,0,0,0,1,21,1,11.99,0,14.7,7.09999999999999,16.324827,0,16.324827,0,3,"F",0.000898947569489913,0.00794511434121508,"0","Grupo B",1,"train"
71,1,17.0520000000001,"perdiendo","Ecuador",14,61,39.8999999999999,47.7999999999999,4,5,4,3,0,4.82,2.9,6,0,0,0,0,0,1,18,7,3.266,1.27333333333333,32.7999999999999,7.89999999999999,33.5905518,4.8532677375576,21.855206,1.27279220613578,14,"M",0.0104945201028035,0.168188411077709,"0","Grupo B",1,"train"
120,2,5.971,"perdiendo","Sweden",12,52.1,55.3999999999999,28.1,5,3,2,3,0,13.07,0.53,6,0,0,0,0,0,0,14,3,11,0.98,40.8,-27.2999999999999,15.719933,3.01465361644932,16.200308,2.80178514522437,10,"F",0.00294023652875803,0.068381800790591,"0","Grupo B",1,"train"
111,1,2.43699999999989,"ganando","South Africa",4,84.3,38.5,64,3,0,0,0,0,0,0,3,0,0,0,0,0,0,23,2,0,0,25.7,25.5,0,0,0,0,2,"F",0.00186986592516538,0.0164158963750037,"1","Grupo B",0,"train"
53,1,2.02999999999997,"ganando","Netherlands",4,120,79.9,38.7,4,1,1,0,0,-3,0,3,0,0,0,0,0,1,30,2,0,0,-119.099999999999,-41.2,38.716404,0,38.716404,0,3,"F",0.00125135769227448,0.019242597648286,"1","Grupo B",0,"train"
17,1,5.18999999999999,"ganando","Norway",7,94.1,68.9,36.8999999999999,5,2,2,1,0,6.5,2.8,4,1,0,1,1,0,1,25,4,4.325,1.22,-92.2999999999999,-32,12.041487,7.63216876123686,12.041487,7.63216876123686,6,"F",0.0021876636005655,0.0609998272962318,"1","Grupo B",0,"train"
165,2,3.90000000000054,"empate","New Zealand",4,120,79.9,41.7,4,1,1,0,0,-12.1,0,3,0,1,0,0,0,1,30,2,0,0,-119.599999999999,-38.2,47.178066,0,47.178066,0,3,"F",0.00209134456832264,0.0337401313765975,"1","Grupo B",0,"train"
146,2,34.1939999999995,"empate","Canada",28,9.7,44.2999999999999,44.2999999999999,5,9,8,8,0,8.26,2.31,10,1,1,1,0,1,0,3,11,4.7,0.8625,90.5999999999999,0,24.7746278888888,3.87088902264424,22.629406,2.46368940512497,27,"F",0.01928070356468,0.373906843177515,"1","Grupo A",0,"train"
64,1,3,"empate","Poland",2,81,79.9,57.2999999999999,2,1,0,0,0,18.6,0,2,0,0,0,0,0,1,20,2,5.42,0,11.4,-22.6,33.448467,0,33.448467,0,2,"M",0.0023818503007086,0.020070083755681,"0","Grupo B",1,"train"
97,2,15.5900000000001,"ganando","Portugal",18,80.1,79.9,74.2999999999999,6,5,5,4,0,-7.9,-1.02,7,0,0,0,0,0,1,20,5,2.024,0.555,-55.9999999999999,-5.6,22.214016,3.4304209096294,19.984243,3.83370300385905,15,"M",0.0108026830011919,0.12161652191408,"1","Grupo B",0,"train"
99,1,4.91800000000012,"ganando","France",6,120,79.9,71.5999999999999,3,3,2,1,0,-0.2,0,3,1,1,0,0,0,1,30,1,0.233333333333333,0,-16.9,-8.30000000000001,22.9692143333333,0.400000000000005,14.60137,0.400000000000005,6,"F",0.0029789324421977,0.047193069623223,"0","Grupo B",1,"train"
68,1,4.89800000000013,"ganando","Morocco",4,61,39.8999999999999,12.9,2,2,1,0,0,-19.05,0,3,0,0,0,0,0,1,18,3,0,0,-43,-26.9999999999999,31.4129585,0,31.4129585,0,4,"M",0.00448459644583383,0.0296900505398484,"0","Grupo B",1,"train"
153,2,23.3940000000002,"empate","Switzerland",23,7,35.8999999999999,20.5,4,7,6,5,0,7.74,6.08,10,0,0,2,1,1,1,3,8,6.67,4.438,104.5,-15.3999999999999,13.2738625714285,8.0744998099485,12.322743,3.86005181312375,19,"F",0.0148109880133183,0.184453069594284,"1","Grupo A",0,"train"
63,1,0.781999999999925,"empate","Netherlands",2,27.9,55.2,54.7999999999999,2,1,1,0,0,11.3,0,2,0,0,0,0,0,0,9,2,12.64,0,11.3,-0.400000000000005,11.307077,0,11.307077,0,2,"M",0.000481289116280513,0.00681293529921341,"0","Grupo A",1,"train"
74,1,32.4940000000001,"empate","Switzerland",31,94.9,0,34.7999999999999,5,9,9,9,0,-3.99,4.26,10,0,1,0,0,0,1,21,12,3.06222222222222,1.54,2.39999999999999,34.7999999999999,26.216476,7.77727240634246,20.3,3.80788655293194,28,"M",0.0215621010274746,0.235164548403819,"0","Grupo B",1,"train"
93,1,4.35800000000017,"empate","China PR",14,50.6,49.7,66.5,9,1,1,3,1,2,-1.43,5,0,0,0,0,0,0,13,3,3.31,0.23,-2.3,16.7999999999999,7.569016,4.04785979152379,7.569016,4.88364617882991,8,"F",0.00332871478612371,0.030021647223687,"1","Grupo B",0,"train"
33,1,59.1100000000001,"empate","Germany",50,66.9,62.7999999999999,5.7,6,15,15,13,0,-3.59,4.35,10,0,0,0,0,0,0,20,14,2.73066666666666,2.12153846153846,2.79999999999999,-57.0999999999999,23.5968322,6.0248408288372,21.560148,4.03112887414927,44,"M",0.0236134442032011,0.73482744373736,"1","Grupo B",0,"train"
20,1,36.0069999999999,"ganando","Germany",34,96,79.9,23,4,12,11,8,0,-0.46,1.6,9,0,0,0,0,0,1,25,9,3.35166666666666,1.215,10.5,-56.9,19.0709740416666,4.44596150414687,17.0036195,4.52819902978068,32,"M",0.0146018346882688,0.416424263312065,"0","Grupo B",1,"train"
46,1,10.1960000000001,"empate","Qatar",10,7,43.8999999999999,30.7999999999999,2,5,4,0,0,11.8,0,5,0,0,0,0,1,1,3,4,5.252,0,64.4,-13.1,22.57067226,0,11.840608,0,10,"M",0.00629040626671553,0.0734990247688547,"0","Grupo A",1,"train"
182,2,3.86599999999998,"empate","Brazil",6,20.1,49.7,50.6,6,1,1,1,0,18.9,7.9,3,0,0,0,0,0,0,8,3,7.26,6.1,26.7999999999999,0.899999999999998,21.429419,12.1264174429218,21.429419,12.1264174429218,4,"M",0.00162857804831812,0.0322979131600994,"1","Grupo A",0,"train"
161,2,1.60000000000036,"perdiendo","Ecuador",3,54.3,69.5999999999999,69.0999999999999,3,1,1,1,0,-19,2.7,2,0,0,0,0,0,0,15,2,0,3.4,-19,-0.5,19.006578,3.0413812651491,19.006578,3.0413812651491,3,"M",0.000984707492639535,0.0157812255292279,"0","Grupo B",1,"train"
62,1,6.27700000000004,"perdiendo","South Africa",8,74.5,79.9,73.5999999999999,4,3,2,1,0,4.33,-7.7,5,0,0,0,0,0,1,20,2,7.52,0,1.7,-6.30000000000001,13.1270743333333,7.90759128938769,12.269067,7.90759128938769,7,"F",0.00560052891405774,0.0393922229422951,"0","Grupo B",1,"train"
40,1,23.5769999999999,"empate","Saudi Arabia",26,44.7,56.5,75.9,4,9,8,7,0,5.22,0.26,8,0,1,0,0,0,0,14,8,5.73888888888888,1.22,48.5,19.4,23.4381066666666,4.14781655726227,18.24637,4.01995024844835,25,"M",0.0122065562414348,0.258488002142191,"0","Grupo A",1,"train"
89,2,7.95999999999958,"perdiendo","Netherlands",14,106.1,0,35.6,4,4,3,3,0,0,3.4,6,1,0,0,0,0,1,26,2,2.2075,6.78,8,35.6,11.654676975,3.68781778291715,5.6949897,1.84390889145858,11,"M",0.00353764256121748,0.0674392955073178,"0","Grupo B",1,"train"
4,1,0.951,"empate","Canada",4,1.4,73.0999999999999,73.4,4,0,0,1,0,0,1.4,2,0,0,0,0,0,0,5,1,0,1.29,1.39999999999999,0.300000000000011,0,1.43178210632763,0,1.43178210632763,3,"F",0.000506889648364628,0.00931678628718951,"1","Grupo A",0,"train"
8,1,13.6349999999999,"empate","Denmark",19,23.5,23.1,12.5999999999999,7,5,4,6,1,11.92,5.07,6,0,2,0,0,0,0,7,5,5.624,3.54166666666667,48.9,-10.5,26.6301336,6.72883093967904,11.66919,6.78428339520823,17,"M",0.00772130150507335,0.111984606070618,"1","Grupo A",0,"train"
82,1,4.23300000000017,"perdiendo","Tunisia",2,14.2,28.8999999999999,47.5,2,1,1,0,0,61.6,0,2,0,0,0,0,1,0,2,2,12.73,0,61.5999999999999,18.6,64.34687,0,64.34687,0,2,"M",0.00227516304528943,0.0429189397402387,"0","Grupo A",1,"train"
144,2,1.61499999999978,"perdiendo","France",3,31.5,67.7,44.2999999999999,3,1,1,1,0,3,9,2,0,0,0,0,0,0,10,2,1.63,4.35,3,-23.4,23.591524,12.1082616423663,23.591524,12.1082616423663,3,"M",0.000892477218344568,0.0122401644751291,"0","Grupo A",1,"train"
28,1,2.38300000000003,"ganando","Ecuador",4,63.6,44.1,60.3999999999999,2,2,1,0,0,20.85,0,3,0,0,0,0,0,1,18,3,14.7999999999999,0,41.6999999999999,16.2999999999999,23.573681,0,23.573681,0,4,"M",0.0015369701629137,0.0210744423134602,"1","Grupo B",0,"train"
48,1,11.2379999999998,"empate","Panama",14,32.6,47.7,64.7,5,4,3,3,0,9.32,0.57,7,0,0,0,0,0,0,8,5,6.26249999999999,0.99,35.8999999999999,17,22.916538,5.20317533795274,25.4009645,3.2310988842807,12,"F",0.0074221182823323,0.0971628844910547,"1","Grupo A",0,"train"
162,2,2,"perdiendo","Ecuador",3,38,67.7,35.8999999999999,3,1,1,1,0,0,31.6,2,0,0,0,0,0,0,10,2,0,4.42,0,-31.8,31.8,31.8648709396413,31.8,31.8648709396413,3,"M",0.00123088436579914,0.0197265319115304,"0","Grupo A",1,"train"
43,1,2.091,"perdiendo","Korea Republic",3,79.8,8.4,10.5,3,1,1,0,0,9,0,2,0,0,0,0,0,0,16,2,7.08,0,8.6,2.09999999999999,9.289241,0,9.289241,0,3,"F",0.00113180769336943,0.022588165151841,"0","Grupo B",1,"train"
53,1,34.4660000000001,"empate","Sweden",28,55.5,79.9,2.2,4,9,8,8,0,2.43,0.91,7,0,0,0,0,0,1,15,12,3.59,1.39375,20.2,-77.7,28.5997986666666,8.02064315989766,29.712791,6.8637905273608,26,"F",0.0201701464743795,0.364610209306781,"0","Grupo B",1,"train"
149,2,30.3860000000004,"ganando","Brazil",24,15.7,68.9,40.5,7,7,7,5,0,8.07,7.02,10,0,1,2,1,0,0,5,9,5.61714285714285,2.388,-14.5,-28.4,17.6960346428571,10.7956626676272,14.796284,7.53259583410659,21,"F",0.013432900482658,0.383692271280877,"1","Grupo A",0,"train"
162,2,3.36300000000028,"ganando","Netherlands",2,7,35.8999999999999,11.7999999999999,2,1,0,0,0,59.8,0,2,0,0,0,0,1,1,3,2,15.56,0,59.7999999999999,-24.1,64.47364,0,64.47364,0,2,"M",0.00206978938369777,0.0292991066640138,"0","Grupo A",1,"train"
131,2,11.141,"perdiendo","Denmark",9,55.5,0,71.7,3,4,3,1,0,8.82,9.9,4,0,1,0,0,0,1,11,6,3.0575,4.52,37.4,71.7,37.58695825,9.9247166206396,42.4919025,9.9247166206396,9,"F",0.00598467544913271,0.105403801721674,"0","Grupo B",1,"train"
85,2,3.94100000000025,"empate","Saudi Arabia",4,56.5,29.7999999999999,75.7999999999999,2,2,2,0,0,8.15,0,3,0,0,0,0,0,0,12,2,5.435,0,16.2999999999999,46,25.605992,0,25.605992,0,4,"M",0.00443503645035062,0.0192997918133316,"0","Grupo B",1,"train"
44,1,0.682999999999992,"perdiendo","Switzerland",2,8.2,40.8999999999999,76,2,1,1,0,0,18.9,0,2,0,0,0,0,1,0,3,2,24.21,0,18.9,35.1,39.86502,0,39.86502,0,2,"M",0.000416426088637173,0.00605529712632133,"0","Grupo A",1,"train"
7,1,2.52199999999999,"empate","Vietnam",3,7,43.8999999999999,15.4,3,1,0,0,0,46,0,2,0,0,0,0,1,1,3,2,15.96,0,46,-28.4999999999999,54.113308,0,54.113308,0,3,"F",0.0026628149818713,0.0136169027274832,"0","Grupo A",1,"train"
14,1,34.737,"empate","Serbia",35,27.4,59.2999999999999,37.7,8,10,10,9,0,5.74,2.89,12,0,1,0,0,0,0,9,8,4.478,0.613333333333333,-25.2999999999999,-21.5999999999999,23.0212447,4.71177153943367,18.4252825,0.948683298050512,32,"M",0.0209856748618958,0.318046862873945,"1","Grupo A",0,"train"
76,1,23.4770000000003,"empate","Costa Rica",15,39.5,19.7,13.0999999999999,5,4,4,3,0,0.15,0.33,6,0,1,0,0,0,1,12,6,3.8275,0.526666666666667,28.2999999999999,-6.6,32.10752125,5.75166872483991,32.2678985,7.21110255092798,12,"M",0.0149010079776281,0.176864483757609,"0","Grupo A",1,"train"
40,1,3.125,"empate","Uruguay",4,95.1,79.9,77.5,4,1,1,0,0,-3.1,0,3,0,0,0,0,0,1,25,1,0,0,-7.89999999999999,-2.4,8.1154175,0,8.1154175,0,3,"M",0.00221354434136608,0.023521931585407,"0","Grupo B",1,"train"
20,1,33.0349999999999,"empate","Brazil",33,86.9,0,37.1,4,12,11,8,0,0.14,2.7,10,0,0,0,0,0,1,21,8,3.52166666666666,1.57875,9.19999999999998,37.1,20.0687102083333,5.28967757863027,20.1163365,5.12003330251304,32,"F",0.0146039579886988,0.417141913439202,"0","Grupo B",1,"train"
70,1,1.33799999999973,"perdiendo","Panama",5,49.7,8.79999999999999,13.0999999999999,5,0,0,1,0,0,1.9,2,0,0,0,0,0,0,11,1,0,6.44,1.89999999999999,4.29999999999999,0,4.70106370941726,0,4.70106370941726,3,"F",0.00189148689530343,0.00551058725058352,"1","Grupo A",0,"train"
36,1,8.59699999999998,"ganando","Argentina",18,29.7,60.6,18.2,5,5,4,5,0,6.66,2.42,8,0,0,0,0,0,0,9,5,7.114,3.262,45.3999999999999,-42.3999999999999,13.8069413,5.18745399668622,15.426276,1.89999999999999,16,"M",0.0040255609305662,0.101182265020924,"1","Grupo A",0,"train"
7,1,2.84999999999999,"empate","Cameroon",8,29.5,70.7999999999999,64.7999999999999,4,3,2,2,0,7.97,-0.25,4,0,0,0,0,0,0,10,1,6.33666666666666,0,3.6,-6,12.2426336666666,0.269258240356725,8.458132,0.269258240356725,7,"M",0.00160215419469265,0.0242551175214287,"1","Grupo A",0,"train"
120,2,4.79899999999997,"perdiendo","Croatia",9,20.3,36.1,5.59999999999999,7,0,0,2,1,0,10.35,3,0,0,0,0,0,0,8,2,0,5.11,20.6999999999999,-30.5,0,18.9491314647566,0,18.9491314647566,5,"M",0.00241094717719732,0.0477234063910322,"1","Grupo A",0,"train"
151,2,21.4159999999992,"empate","Nigeria",22,52.5,44,55.7,5,6,5,6,0,2.85,3.37,10,0,0,0,0,0,0,13,6,4.81833333333333,4.27333333333333,43.2999999999999,11.7,16.1940740833333,9.4666747071531,14.988814,8.64623792850051,19,"F",0.0140106545349153,0.155056502678004,"0","Grupo B",1,"train"
